Date,Rater,Correct Answer 3 Label,Correct Answer 5 Label,Rater Answer 3 Label,Rater Answer 5 Label,Task ID,3-Label Agreement,5-Label Agreement
10-10-2005,C,High,Intermediate,Average,Okay,6226,no,no
10-19-2005,D,High,Bad,High,Intermediate,6227,yes,no
10-07-2005,E,Average,Bad,Average,Great,6228,yes,no
10-25-2005,E,High,Okay,Low,Exceptional,6229,no,no
10-27-2005,A,High,Okay,Average,Bad,6230,no,no
10-17-2005,E,Low,Great,Low,Great,6231,yes,yes
10-25-2005,C,Low,Intermediate,Low,Intermediate,6232,yes,yes
10-02-2005,A,High,Intermediate,Average,Bad,6233,no,no
10-26-2005,C,Average,Exceptional,Low,Great,6234,no,no
10-27-2005,E,Average,Great,Average,Okay,6235,yes,no
10-29-2005,A,Low,Bad,Average,Bad,6236,no,yes
10-21-2005,C,High,Great,Average,Great,6237,no,yes
10-07-2005,D,Average,Exceptional,Low,Intermediate,6238,no,no
10-27-2005,C,Low,Great,Average,Great,6239,no,yes
10-16-2005,B,Low,Bad,Average,Great,6240,no,no
10-11-2005,A,Low,Great,Low,Okay,6241,yes,no
10-24-2005,A,High,Exceptional,High,Intermediate,6242,yes,no
10-16-2005,A,Low,Intermediate,High,Okay,6243,no,no
10-17-2005,B,Low,Okay,Low,Intermediate,6244,yes,no
10-18-2005,D,Low,Okay,High,Okay,6245,no,yes
10-18-2005,B,Low,Okay,High,Great,6246,no,no
10-05-2005,C,Average,Exceptional,Low,Great,6247,no,no
10-05-2005,E,High,Bad,High,Bad,6248,yes,yes
10-15-2005,C,High,Okay,High,Great,6249,yes,no
10-17-2005,D,Low,Exceptional,Low,Bad,6250,yes,no
10-24-2005,E,Average,Bad,High,Okay,6251,no,no
10-24-2005,B,Low,Intermediate,High,Okay,6252,no,no
10-03-2005,C,Low,Great,Low,Great,6253,yes,yes
10-11-2005,B,Average,Exceptional,High,Exceptional,6254,no,yes
10-15-2005,A,Low,Exceptional,Average,Exceptional,6255,no,yes
10-06-2005,C,Low,Intermediate,High,Okay,6256,no,no
10-18-2005,A,Low,Great,High,Intermediate,6257,no,no
10-07-2005,B,Low,Intermediate,High,Okay,6258,no,no
10-27-2005,C,High,Exceptional,High,Intermediate,6259,yes,no
10-24-2005,C,Low,Exceptional,Average,Exceptional,6260,no,yes
10-02-2005,E,Average,Great,High,Exceptional,6261,no,no
10-29-2005,A,High,Exceptional,High,Okay,6262,yes,no
10-28-2005,D,Low,Exceptional,Low,Bad,6263,yes,no
10-25-2005,D,Average,Exceptional,Low,Okay,6264,no,no
10-10-2005,B,Low,Bad,High,Bad,6265,no,yes
10-10-2005,B,Low,Intermediate,Average,Great,6266,no,no
10-10-2005,D,High,Exceptional,Average,Exceptional,6267,no,yes
10-08-2005,B,High,Exceptional,Low,Intermediate,6268,no,no
10-12-2005,B,High,Intermediate,High,Okay,6269,yes,no
10-29-2005,D,High,Exceptional,High,Intermediate,6270,yes,no
10-05-2005,B,High,Bad,High,Great,6271,yes,no
10-19-2005,D,Low,Great,High,Okay,6272,no,no
10-15-2005,A,Low,Great,Average,Exceptional,6273,no,no
10-15-2005,B,High,Exceptional,Average,Exceptional,6274,no,yes
10-13-2005,E,Average,Bad,High,Great,6275,no,no
10-09-2005,E,High,Okay,Average,Bad,6276,no,no
10-22-2005,C,High,Okay,High,Intermediate,6277,yes,no
10-03-2005,B,High,Okay,Low,Great,6278,no,no
10-27-2005,D,Average,Intermediate,Average,Okay,6279,yes,no
10-22-2005,E,Average,Bad,Average,Bad,6280,yes,yes
10-29-2005,C,High,Okay,Low,Exceptional,6281,no,no
10-14-2005,C,High,Great,Low,Exceptional,6282,no,no
10-19-2005,D,Low,Exceptional,Low,Bad,6283,yes,no
10-27-2005,A,High,Bad,Low,Intermediate,6284,no,no
10-06-2005,D,Low,Bad,Average,Exceptional,6285,no,no
10-04-2005,E,High,Intermediate,Average,Exceptional,6286,no,no
10-14-2005,A,High,Bad,Average,Great,6287,no,no
10-04-2005,C,Low,Intermediate,High,Bad,6288,no,no
10-09-2005,C,High,Bad,High,Okay,6289,yes,no
10-26-2005,D,High,Bad,Average,Great,6290,no,no
10-03-2005,A,Low,Intermediate,High,Great,6291,no,no
10-04-2005,D,Low,Bad,Average,Okay,6292,no,no
10-16-2005,E,High,Bad,Low,Great,6293,no,no
10-18-2005,B,Low,Bad,Average,Exceptional,6294,no,no
10-24-2005,A,Low,Intermediate,Low,Great,6295,yes,no
10-15-2005,E,Low,Bad,High,Intermediate,6296,no,no
10-07-2005,D,High,Exceptional,Low,Okay,6297,no,no
10-03-2005,E,High,Intermediate,Average,Great,6298,no,no
10-15-2005,D,High,Bad,Low,Okay,6299,no,no
10-26-2005,D,High,Okay,High,Intermediate,6300,yes,no
10-02-2005,D,Average,Exceptional,Low,Exceptional,6301,no,yes
10-29-2005,C,High,Great,High,Okay,6302,yes,no
10-18-2005,E,Average,Bad,Low,Bad,6303,no,yes
10-26-2005,C,Average,Exceptional,High,Bad,6304,no,no
10-23-2005,E,Low,Bad,High,Okay,6305,no,no
10-01-2005,B,Average,Bad,Low,Exceptional,6306,no,no
10-17-2005,D,Low,Intermediate,High,Exceptional,6307,no,no
10-12-2005,E,Average,Exceptional,High,Bad,6308,no,no
10-03-2005,B,Average,Exceptional,Average,Intermediate,6309,yes,no
10-01-2005,A,High,Bad,High,Great,6310,yes,no
10-28-2005,B,Low,Exceptional,High,Great,6311,no,no
10-15-2005,D,High,Intermediate,Low,Intermediate,6312,no,yes
10-14-2005,D,Average,Bad,Low,Great,6313,no,no
10-25-2005,C,Average,Intermediate,Average,Okay,6314,yes,no
10-14-2005,B,Low,Intermediate,Average,Okay,6315,no,no
10-12-2005,D,Low,Great,High,Intermediate,6316,no,no
10-05-2005,B,High,Great,Average,Great,6317,no,yes
10-01-2005,C,Low,Intermediate,Low,Bad,6318,yes,no
10-04-2005,E,High,Exceptional,Average,Bad,6319,no,no
10-28-2005,B,High,Great,Average,Bad,6320,no,no
10-16-2005,B,Low,Bad,Average,Intermediate,6321,no,no
10-25-2005,D,High,Great,High,Bad,6322,yes,no
10-21-2005,E,High,Okay,High,Okay,6323,yes,yes
10-13-2005,E,High,Great,High,Intermediate,6324,yes,no
10-06-2005,B,High,Intermediate,High,Exceptional,6325,yes,no
10-09-2005,D,High,Bad,Low,Great,6326,no,no
10-04-2005,E,Low,Intermediate,High,Great,6327,no,no
10-29-2005,C,Average,Okay,High,Bad,6328,no,no
10-28-2005,D,High,Exceptional,High,Bad,6329,yes,no
10-04-2005,E,Low,Great,High,Exceptional,6330,no,no
10-14-2005,A,Average,Okay,Low,Okay,6331,no,yes
10-24-2005,D,Low,Exceptional,High,Bad,6332,no,no
10-15-2005,A,High,Intermediate,Average,Great,6333,no,no
10-29-2005,C,High,Bad,Average,Intermediate,6334,no,no
10-13-2005,C,High,Great,Low,Okay,6335,no,no
10-24-2005,E,Average,Okay,Average,Great,6336,yes,no
10-27-2005,A,Low,Great,Average,Okay,6337,no,no
10-22-2005,B,Average,Okay,Low,Great,6338,no,no
10-15-2005,D,High,Great,High,Bad,6339,yes,no
10-24-2005,B,Low,Great,Average,Exceptional,6340,no,no
10-28-2005,D,Average,Exceptional,High,Okay,6341,no,no
10-13-2005,B,High,Exceptional,Low,Great,6342,no,no
10-23-2005,D,Average,Exceptional,High,Exceptional,6343,no,yes
10-08-2005,A,Average,Intermediate,Low,Exceptional,6344,no,no
10-14-2005,C,High,Bad,Low,Intermediate,6345,no,no
10-11-2005,B,Average,Intermediate,Low,Bad,6346,no,no
10-08-2005,C,Low,Great,High,Okay,6347,no,no
10-26-2005,A,High,Exceptional,Low,Intermediate,6348,no,no
10-05-2005,E,High,Great,High,Okay,6349,yes,no
10-26-2005,A,High,Exceptional,High,Okay,6350,yes,no
10-18-2005,E,Average,Exceptional,Low,Exceptional,6351,no,yes
10-02-2005,B,High,Bad,Low,Intermediate,6352,no,no
10-18-2005,B,Low,Intermediate,High,Intermediate,6353,no,yes
10-12-2005,C,Low,Okay,Average,Intermediate,6354,no,no
10-24-2005,B,Average,Exceptional,High,Bad,6355,no,no
10-09-2005,E,High,Exceptional,Average,Exceptional,6356,no,yes
10-01-2005,A,Low,Okay,High,Bad,6357,no,no
10-19-2005,E,Low,Bad,Average,Exceptional,6358,no,no
10-25-2005,C,High,Bad,Average,Okay,6359,no,no
10-26-2005,C,Average,Bad,High,Great,6360,no,no
10-25-2005,A,Low,Intermediate,Average,Okay,6361,no,no
10-09-2005,D,Low,Great,High,Exceptional,6362,no,no
10-12-2005,B,Low,Great,High,Exceptional,6363,no,no
10-08-2005,B,Low,Great,Low,Bad,6364,yes,no
10-23-2005,B,Low,Okay,Average,Exceptional,6365,no,no
10-18-2005,B,Average,Okay,High,Great,6366,no,no
10-07-2005,A,High,Exceptional,Low,Okay,6367,no,no
10-15-2005,C,High,Exceptional,High,Intermediate,6368,yes,no
10-12-2005,C,Average,Great,High,Great,6369,no,yes
10-14-2005,C,Low,Exceptional,High,Intermediate,6370,no,no
10-03-2005,A,High,Intermediate,High,Okay,6371,yes,no
10-14-2005,A,Low,Intermediate,High,Okay,6372,no,no
10-01-2005,D,Average,Intermediate,Low,Intermediate,6373,no,yes
10-29-2005,B,Average,Bad,Low,Great,6374,no,no
10-28-2005,D,High,Bad,High,Great,6375,yes,no
10-21-2005,C,Low,Exceptional,Average,Intermediate,6376,no,no
10-11-2005,E,Average,Great,Low,Okay,6377,no,no
10-13-2005,C,High,Okay,Low,Bad,6378,no,no
10-02-2005,A,Low,Exceptional,High,Okay,6379,no,no
10-23-2005,E,High,Exceptional,Low,Great,6380,no,no
10-29-2005,C,High,Exceptional,Low,Exceptional,6381,no,yes
10-24-2005,C,High,Great,Low,Great,6382,no,yes
10-04-2005,D,Average,Great,Low,Bad,6383,no,no
10-17-2005,B,Average,Exceptional,Low,Bad,6384,no,no
10-21-2005,C,Low,Intermediate,Low,Great,6385,yes,no
10-11-2005,C,Low,Great,Low,Okay,6386,yes,no
10-20-2005,B,High,Great,High,Great,6387,yes,yes
10-12-2005,C,Average,Great,High,Okay,6388,no,no
10-16-2005,D,Average,Great,Low,Great,6389,no,yes
10-22-2005,A,High,Exceptional,Average,Exceptional,6390,no,yes
10-07-2005,C,High,Intermediate,Average,Okay,6391,no,no
10-06-2005,D,High,Bad,High,Great,6392,yes,no
10-21-2005,A,Average,Intermediate,High,Intermediate,6393,no,yes
10-20-2005,E,Low,Exceptional,Low,Great,6394,yes,no
10-18-2005,E,Average,Great,High,Intermediate,6395,no,no
10-17-2005,E,High,Exceptional,High,Great,6396,yes,no
10-09-2005,B,Average,Exceptional,High,Exceptional,6397,no,yes
10-22-2005,B,Low,Bad,Average,Exceptional,6398,no,no
10-01-2005,C,Average,Great,High,Intermediate,6399,no,no
10-20-2005,D,High,Intermediate,Average,Bad,6400,no,no
10-13-2005,D,High,Great,High,Okay,6401,yes,no
10-28-2005,C,High,Bad,Average,Great,6402,no,no
10-06-2005,D,High,Intermediate,Low,Great,6403,no,no
10-10-2005,B,Average,Great,Average,Exceptional,6404,yes,no
10-02-2005,A,Average,Intermediate,Average,Exceptional,6405,yes,no
10-06-2005,B,Average,Okay,High,Intermediate,6406,no,no
10-27-2005,A,Average,Bad,Low,Bad,6407,no,yes
10-10-2005,B,Average,Intermediate,Low,Great,6408,no,no
10-10-2005,E,Low,Great,High,Exceptional,6409,no,no
10-05-2005,B,Low,Intermediate,Low,Okay,6410,yes,no
10-06-2005,A,Average,Exceptional,Low,Okay,6411,no,no
10-23-2005,D,High,Great,Average,Great,6412,no,yes
10-15-2005,D,Low,Intermediate,Low,Okay,6413,yes,no
10-24-2005,B,Average,Bad,High,Exceptional,6414,no,no
10-21-2005,D,Average,Great,Low,Bad,6415,no,no
10-28-2005,B,Average,Great,Average,Great,6416,yes,yes
10-15-2005,E,High,Okay,Low,Okay,6417,no,yes
10-26-2005,C,Average,Bad,High,Okay,6418,no,no
10-28-2005,C,Average,Great,High,Bad,6419,no,no
10-17-2005,D,Low,Great,High,Okay,6420,no,no
10-09-2005,A,High,Okay,High,Okay,6421,yes,yes
10-22-2005,A,High,Intermediate,High,Great,6422,yes,no
10-25-2005,C,High,Intermediate,Average,Intermediate,6423,no,yes
10-29-2005,D,High,Okay,Low,Bad,6424,no,no
10-13-2005,D,Average,Intermediate,High,Bad,6425,no,no
10-10-2005,E,Average,Exceptional,Average,Exceptional,6426,yes,yes
10-15-2005,D,High,Exceptional,Low,Bad,6427,no,no
10-01-2005,C,High,Great,Average,Great,6428,no,yes
10-12-2005,B,Low,Bad,Average,Great,6429,no,no
10-08-2005,B,High,Intermediate,Low,Okay,6430,no,no
10-29-2005,C,High,Bad,High,Great,6431,yes,no
10-29-2005,E,High,Bad,Average,Great,6432,no,no
10-18-2005,C,Low,Intermediate,Low,Intermediate,6433,yes,yes
10-23-2005,E,Average,Exceptional,Low,Great,6434,no,no
10-06-2005,B,Average,Okay,Low,Okay,6435,no,yes
10-10-2005,A,High,Intermediate,Average,Great,6436,no,no
10-08-2005,C,Average,Exceptional,Average,Bad,6437,yes,no
10-13-2005,E,High,Bad,High,Okay,6438,yes,no
10-17-2005,A,Average,Intermediate,Low,Intermediate,6439,no,yes
10-02-2005,C,Average,Exceptional,Low,Exceptional,6440,no,yes
10-03-2005,D,High,Great,High,Okay,6441,yes,no
10-18-2005,A,Average,Okay,Low,Great,6442,no,no
10-14-2005,B,High,Intermediate,Average,Okay,6443,no,no
10-01-2005,B,High,Great,High,Intermediate,6444,yes,no
10-07-2005,A,Average,Okay,High,Bad,6445,no,no
10-04-2005,D,High,Bad,Low,Okay,6446,no,no
10-11-2005,D,Average,Exceptional,Low,Okay,6447,no,no
10-20-2005,B,High,Exceptional,High,Exceptional,6448,yes,yes
10-02-2005,E,Average,Bad,Low,Great,6449,no,no
10-18-2005,A,Low,Intermediate,Average,Exceptional,6450,no,no
10-09-2005,A,High,Okay,Low,Bad,6451,no,no
10-19-2005,D,Average,Great,High,Bad,6452,no,no
10-05-2005,E,Average,Bad,Low,Okay,6453,no,no
10-23-2005,B,Low,Exceptional,Low,Great,6454,yes,no
10-16-2005,B,Average,Okay,Low,Okay,6455,no,yes
10-20-2005,B,Low,Exceptional,Low,Great,6456,yes,no
10-12-2005,C,Low,Intermediate,Average,Bad,6457,no,no
10-26-2005,B,High,Great,High,Okay,6458,yes,no
10-02-2005,A,Average,Exceptional,Average,Great,6459,yes,no
10-04-2005,C,High,Okay,Low,Okay,6460,no,yes
10-09-2005,E,High,Great,High,Okay,6461,yes,no
10-11-2005,B,High,Bad,Low,Bad,6462,no,yes
10-07-2005,B,High,Bad,Average,Intermediate,6463,no,no
10-01-2005,A,Low,Great,Low,Exceptional,6464,yes,no
10-19-2005,A,Low,Great,Average,Great,6465,no,yes
10-10-2005,D,High,Okay,High,Intermediate,6466,yes,no
10-20-2005,C,Low,Intermediate,Low,Exceptional,6467,yes,no
10-08-2005,D,Average,Okay,Low,Exceptional,6468,no,no
10-20-2005,D,Average,Bad,Average,Bad,6469,yes,yes
10-22-2005,E,Low,Intermediate,Average,Okay,6470,no,no
10-26-2005,A,Average,Bad,Low,Bad,6471,no,yes
10-06-2005,D,Low,Intermediate,High,Exceptional,6472,no,no
10-06-2005,B,Average,Bad,Average,Great,6473,yes,no
10-18-2005,D,Low,Okay,High,Exceptional,6474,no,no
10-14-2005,A,High,Intermediate,Low,Okay,6475,no,no
10-09-2005,B,High,Great,Average,Great,6476,no,yes
10-25-2005,E,Low,Bad,Average,Exceptional,6477,no,no
10-24-2005,E,High,Okay,Low,Exceptional,6478,no,no
10-24-2005,D,Low,Exceptional,High,Great,6479,no,no
10-03-2005,B,Low,Exceptional,Low,Bad,6480,yes,no
10-01-2005,A,Average,Bad,High,Bad,6481,no,yes
10-09-2005,A,Average,Exceptional,High,Great,6482,no,no
10-23-2005,B,High,Intermediate,High,Great,6483,yes,no
10-20-2005,B,High,Intermediate,Average,Intermediate,6484,no,yes
10-11-2005,E,Low,Great,Average,Okay,6485,no,no
10-28-2005,C,High,Okay,High,Exceptional,6486,yes,no
10-23-2005,C,Average,Intermediate,Average,Bad,6487,yes,no
10-22-2005,C,Average,Bad,High,Intermediate,6488,no,no
10-27-2005,C,Low,Exceptional,High,Great,6489,no,no
10-02-2005,B,High,Bad,Average,Great,6490,no,no
10-24-2005,A,Average,Exceptional,Average,Exceptional,6491,yes,yes
10-09-2005,C,Low,Bad,Average,Bad,6492,no,yes
10-06-2005,E,High,Intermediate,Average,Okay,6493,no,no
10-26-2005,E,Average,Intermediate,High,Bad,6494,no,no
10-17-2005,E,Low,Exceptional,High,Exceptional,6495,no,yes
10-07-2005,E,Average,Bad,Average,Okay,6496,yes,no
10-01-2005,A,Average,Bad,Low,Great,6497,no,no
10-21-2005,C,Average,Exceptional,High,Bad,6498,no,no
10-11-2005,B,Low,Great,High,Great,6499,no,yes
10-28-2005,A,High,Exceptional,High,Great,6500,yes,no
10-10-2005,E,High,Okay,High,Bad,6501,yes,no
10-06-2005,A,High,Bad,Low,Great,6502,no,no
10-04-2005,E,Average,Intermediate,High,Intermediate,6503,no,yes
10-15-2005,B,High,Bad,Average,Exceptional,6504,no,no
10-16-2005,C,Average,Okay,Average,Great,6505,yes,no
10-22-2005,A,Low,Great,High,Great,6506,no,yes
10-10-2005,C,Low,Bad,Average,Okay,6507,no,no
10-26-2005,D,High,Great,Average,Intermediate,6508,no,no
10-23-2005,E,High,Bad,Average,Bad,6509,no,yes
10-25-2005,D,High,Okay,High,Exceptional,6510,yes,no
10-04-2005,E,Low,Okay,Low,Okay,6511,yes,yes
10-20-2005,A,Average,Bad,Low,Exceptional,6512,no,no
10-20-2005,B,High,Great,Low,Okay,6513,no,no
10-25-2005,A,Low,Bad,Low,Bad,6514,yes,yes
10-03-2005,E,High,Great,Average,Okay,6515,no,no
10-22-2005,D,Low,Exceptional,High,Okay,6516,no,no
10-11-2005,D,Low,Bad,Average,Great,6517,no,no
10-02-2005,A,High,Okay,Low,Great,6518,no,no
10-14-2005,C,Low,Intermediate,Average,Bad,6519,no,no
10-06-2005,B,Low,Exceptional,Average,Bad,6520,no,no
10-17-2005,E,Low,Great,High,Great,6521,no,yes
10-16-2005,B,Average,Intermediate,Low,Exceptional,6522,no,no
10-21-2005,D,Average,Intermediate,High,Exceptional,6523,no,no
10-13-2005,B,High,Okay,Average,Exceptional,6524,no,no
10-22-2005,D,High,Bad,Low,Great,6525,no,no
10-25-2005,E,High,Exceptional,Low,Great,6526,no,no
10-20-2005,C,Low,Great,Low,Great,6527,yes,yes
10-07-2005,B,High,Bad,High,Exceptional,6528,yes,no
10-14-2005,B,Average,Intermediate,High,Intermediate,6529,no,yes
10-12-2005,B,Average,Okay,Low,Okay,6530,no,yes
10-09-2005,D,Average,Intermediate,Low,Intermediate,6531,no,yes
10-11-2005,A,High,Intermediate,Low,Exceptional,6532,no,no
10-18-2005,E,Low,Exceptional,High,Exceptional,6533,no,yes
10-02-2005,B,High,Intermediate,High,Exceptional,6534,yes,no
10-17-2005,A,Average,Intermediate,High,Okay,6535,no,no
10-07-2005,B,High,Bad,Average,Exceptional,6536,no,no
10-13-2005,D,High,Bad,High,Great,6537,yes,no
10-24-2005,C,Low,Okay,Average,Intermediate,6538,no,no
10-17-2005,D,Average,Exceptional,Low,Okay,6539,no,no
10-11-2005,A,Average,Exceptional,High,Exceptional,6540,no,yes
10-07-2005,D,Average,Bad,High,Great,6541,no,no
10-24-2005,D,Low,Great,Low,Great,6542,yes,yes
10-14-2005,A,High,Bad,High,Great,6543,yes,no
10-06-2005,E,Low,Exceptional,Average,Intermediate,6544,no,no
10-24-2005,D,Average,Bad,High,Bad,6545,no,yes
10-29-2005,E,High,Bad,Average,Okay,6546,no,no
10-06-2005,A,Average,Exceptional,Average,Great,6547,yes,no
10-22-2005,E,High,Okay,Low,Okay,6548,no,yes
10-17-2005,B,Average,Great,Average,Intermediate,6549,yes,no
10-27-2005,E,Low,Bad,Average,Intermediate,6550,no,no
10-24-2005,A,High,Great,High,Okay,6551,yes,no
10-24-2005,C,Low,Okay,Low,Intermediate,6552,yes,no
10-10-2005,C,Average,Bad,Low,Great,6553,no,no
10-19-2005,B,Low,Okay,Low,Bad,6554,yes,no
10-12-2005,E,Low,Bad,Low,Great,6555,yes,no
10-23-2005,A,Average,Exceptional,Average,Exceptional,6556,yes,yes
10-28-2005,E,Low,Great,High,Exceptional,6557,no,no
10-24-2005,D,Low,Intermediate,High,Exceptional,6558,no,no
10-27-2005,E,Low,Okay,High,Intermediate,6559,no,no
10-19-2005,B,High,Great,Low,Exceptional,6560,no,no
10-22-2005,A,Low,Great,High,Okay,6561,no,no
10-02-2005,D,Low,Intermediate,Average,Okay,6562,no,no
10-22-2005,A,Average,Okay,Average,Intermediate,6563,yes,no
10-25-2005,C,High,Bad,Low,Exceptional,6564,no,no
10-06-2005,A,High,Great,High,Great,6565,yes,yes
10-04-2005,E,High,Exceptional,Average,Okay,6566,no,no
10-14-2005,E,Low,Okay,High,Okay,6567,no,yes
10-16-2005,B,Average,Intermediate,Average,Bad,6568,yes,no
10-16-2005,B,High,Okay,Average,Exceptional,6569,no,no
10-04-2005,C,Average,Bad,Low,Bad,6570,no,yes
10-16-2005,C,Average,Okay,Average,Bad,6571,yes,no
10-04-2005,C,High,Intermediate,Low,Exceptional,6572,no,no
10-07-2005,E,High,Exceptional,High,Bad,6573,yes,no
10-06-2005,C,Average,Intermediate,Average,Great,6574,yes,no
10-08-2005,B,High,Intermediate,Low,Exceptional,6575,no,no
10-07-2005,B,High,Intermediate,High,Great,6576,yes,no
10-09-2005,D,Low,Exceptional,Low,Exceptional,6577,yes,yes
10-24-2005,C,High,Bad,Low,Bad,6578,no,yes
10-12-2005,E,Low,Bad,Low,Okay,6579,yes,no
10-26-2005,A,High,Exceptional,Average,Bad,6580,no,no
10-23-2005,B,High,Intermediate,Average,Great,6581,no,no
10-06-2005,B,Low,Okay,High,Exceptional,6582,no,no
10-17-2005,B,Average,Bad,High,Exceptional,6583,no,no
10-10-2005,B,Low,Exceptional,Average,Exceptional,6584,no,yes
10-16-2005,A,Average,Bad,Low,Exceptional,6585,no,no
10-22-2005,A,High,Intermediate,Low,Exceptional,6586,no,no
10-12-2005,A,Low,Bad,High,Bad,6587,no,yes
10-04-2005,B,High,Great,Average,Great,6588,no,yes
10-01-2005,C,Average,Great,High,Exceptional,6589,no,no
10-28-2005,B,High,Great,Average,Great,6590,no,yes
10-16-2005,B,High,Intermediate,Average,Great,6591,no,no
10-05-2005,E,Low,Exceptional,Low,Great,6592,yes,no
10-03-2005,C,Average,Intermediate,Average,Okay,6593,yes,no
10-03-2005,B,Low,Intermediate,High,Great,6594,no,no
10-26-2005,D,Low,Intermediate,High,Okay,6595,no,no
10-07-2005,C,Low,Exceptional,Low,Exceptional,6596,yes,yes
10-16-2005,C,Average,Okay,Average,Okay,6597,yes,yes
10-22-2005,C,High,Great,Low,Okay,6598,no,no
10-19-2005,B,Low,Exceptional,High,Great,6599,no,no
10-07-2005,A,Average,Intermediate,Average,Great,6600,yes,no
10-28-2005,C,Low,Intermediate,High,Okay,6601,no,no
10-22-2005,B,Average,Okay,Average,Okay,6602,yes,yes
10-05-2005,E,Average,Exceptional,High,Okay,6603,no,no
10-21-2005,E,High,Exceptional,High,Great,6604,yes,no
10-28-2005,E,High,Bad,High,Okay,6605,yes,no
10-22-2005,D,Average,Okay,Average,Great,6606,yes,no
10-11-2005,D,High,Intermediate,Low,Exceptional,6607,no,no
10-21-2005,A,Low,Great,Low,Bad,6608,yes,no
10-20-2005,B,Average,Bad,Average,Exceptional,6609,yes,no
10-05-2005,D,Low,Exceptional,High,Intermediate,6610,no,no
10-19-2005,E,Low,Intermediate,High,Great,6611,no,no
10-07-2005,C,Low,Great,Average,Great,6612,no,yes
10-02-2005,A,Average,Exceptional,High,Intermediate,6613,no,no
10-21-2005,C,Average,Okay,High,Exceptional,6614,no,no
10-27-2005,E,Average,Intermediate,High,Great,6615,no,no
10-13-2005,C,High,Exceptional,Low,Bad,6616,no,no
10-14-2005,E,High,Exceptional,Low,Great,6617,no,no
10-24-2005,E,Low,Great,Low,Great,6618,yes,yes
10-17-2005,B,Low,Intermediate,Average,Intermediate,6619,no,yes
10-23-2005,D,Average,Intermediate,High,Great,6620,no,no
10-23-2005,E,High,Bad,High,Great,6621,yes,no
10-07-2005,C,Average,Exceptional,High,Exceptional,6622,no,yes
10-22-2005,B,High,Intermediate,Low,Great,6623,no,no
10-03-2005,C,Average,Exceptional,Low,Bad,6624,no,no
10-03-2005,D,Average,Okay,Low,Bad,6625,no,no
10-05-2005,C,High,Great,Average,Bad,6626,no,no
10-06-2005,B,Low,Okay,High,Great,6627,no,no
10-27-2005,E,Low,Okay,Low,Okay,6628,yes,yes
10-02-2005,B,Average,Intermediate,Low,Great,6629,no,no
10-16-2005,E,High,Intermediate,High,Exceptional,6630,yes,no
10-08-2005,C,High,Bad,High,Exceptional,6631,yes,no
